sheet_name,voce_code,component_order,component_type,description,unit_measure,quantity,unit_price,total_price
Rinforzo sistemi compositi,RinStr_vc_15.a.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,27,manodopera,Op. Qualificato,h / mq,0.150000,27.080000,4.062000
Rinforzo sistemi compositi,RinStr_vc_15.a.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,28,manodopera,Op. Specializzato,h / mq,0.150000,29.220000,4.383000
Rinforzo sistemi compositi,RinStr_vc_15.a.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,29,manodopera,Op. Qualificato,h / mq,0.250000,27.080000,6.770000
Rinforzo sistemi compositi,RinStr_vc_15.a.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,30,manodopera,Op. Specializzato,h / mq,0.250000,29.220000,7.305000
Rinforzo sistemi compositi,RinStr_vc_15.a.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,31,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.a.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,32,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.a.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,33,materiale,190305 - Kimitech PLUG VR HD (l=30 cm),Kg o m / mq,8.000000,4.160000,33.280000
Rinforzo sistemi compositi,RinStr_vc_15.a.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,34,noli e trasporti,Nolo attrezzature elettriche (trapano elettrico e intonacatrice),h / mq,0.000000,8.000000,0.000000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,1,lavorazione,1 - Applicazione primo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,2,lavorazione,1 - Applicazione primo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,3,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,4,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,5,lavorazione,2 - Posa in opera della rete,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,6,lavorazione,2 - Posa in opera della rete,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,7,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,8,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,9,lavorazione,3 - Realizzazione dei perfori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,10,lavorazione,3 - Realizzazione dei perfori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,11,manodopera,Op. Qualificato,h / mq,0.150000,27.080000,4.062000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,12,manodopera,Op. Specializzato,h / mq,0.150000,29.220000,4.383000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,13,lavorazione,4 - Posa dei connettori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,14,lavorazione,4 - Posa dei connettori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,15,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,16,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,17,lavorazione,5 - Applicazione del secondo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,18,lavorazione,5 - Applicazione del secondo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,19,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,20,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,21,materiale,190287 - Kimitech WALLMESH MR-HD,Kg o m / mq,1.100000,18.300000,20.130000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,22,materiale,190288 - Kimitech WALLMESH CORNER-HD,Kg o m / mq,0.250000,18.870000,4.717500
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,23,noli e trasporti,Nolo attrezzature elettriche (trapano elettrico e intonacatrice),h / mq,0.000000,8.000000,0.000000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,24,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,25,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,26,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,27,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,28,manodopera,Op. Qualificato,h / mq,0.150000,27.080000,4.062000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,29,manodopera,Op. Specializzato,h / mq,0.150000,29.220000,4.383000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,30,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,31,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,32,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,33,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,34,materiale,190287 - Kimitech WALLMESH MR-HD,Kg o m / mq,1.100000,18.300000,20.130000
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,35,materiale,190288 - Kimitech WALLMESH CORNER-HD,Kg o m / mq,0.250000,18.870000,4.717500
Rinforzo sistemi compositi,RinStr_vc_15.a.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,36,noli e trasporti,Nolo attrezzature elettriche (trapano elettrico e intonacatrice),h / mq,0.000000,8.000000,0.000000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,1,lavorazione,1 - Applicazione primo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,2,lavorazione,1 - Applicazione primo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,3,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,4,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,5,lavorazione,2 - Posa in opera della rete,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,6,lavorazione,2 - Posa in opera della rete,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,7,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,8,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,9,lavorazione,3 - Realizzazione dei perfori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,10,lavorazione,3 - Realizzazione dei perfori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,11,manodopera,Op. Qualificato,h / mq,0.150000,27.080000,4.062000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,12,manodopera,Op. Specializzato,h / mq,0.150000,29.220000,4.383000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,13,lavorazione,4 - Posa dei connettori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,14,lavorazione,4 - Posa dei connettori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,15,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,16,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,17,lavorazione,5 - Applicazione del secondo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,18,lavorazione,5 - Applicazione del secondo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,19,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,20,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,21,noli e trasporti,Nolo attrezzature elettriche (trapano elettrico e intonacatrice),h / mq,0.000000,8.000000,0.000000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,22,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,23,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,24,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,25,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,26,manodopera,Op. Qualificato,h / mq,0.150000,27.080000,4.062000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,27,manodopera,Op. Specializzato,h / mq,0.150000,29.220000,4.383000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,28,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.a.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,29,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
